"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"277071",NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,NaN,NaN
"277079",NaN,NaN,NaN,199,NaN,NaN,NaN,NaN,NaN,NaN
"277080",NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN
"277083",NaN,NaN,NaN,NaN,2080,NaN,NaN,NaN,NaN,NaN
"277086",NaN,NaN,300,NaN,NaN,NaN,318,NaN,NaN,NaN
"277087",NaN,NaN,834,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277095",NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277104",NaN,NaN,NaN,NaN,NaN,NaN,20,28,NaN,NaN
"277105",NaN,NaN,NaN,NaN,NaN,NaN,NaN,408,NaN,NaN
"277108",NaN,NaN,NaN,207,NaN,NaN,NaN,NaN,NaN,NaN
"277110",NaN,NaN,NaN,1256,NaN,NaN,NaN,NaN,NaN,NaN
"277113",NaN,NaN,NaN,123,NaN,NaN,NaN,NaN,NaN,NaN
"277114",NaN,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN,NaN
"277115",NaN,NaN,NaN,92,NaN,NaN,NaN,NaN,NaN,NaN
"277116",NaN,NaN,NaN,122,NaN,NaN,NaN,NaN,NaN,NaN
"277125",NaN,NaN,NaN,84,NaN,NaN,NaN,NaN,NaN,NaN
"277126",NaN,NaN,NaN,139,NaN,NaN,NaN,NaN,NaN,NaN
"277127",NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN
"277129",NaN,NaN,NaN,NaN,NaN,NaN,NaN,604,NaN,15
"277130",NaN,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN
"277131",NaN,NaN,1275,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277132",NaN,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277135",NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277157",NaN,NaN,743,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277158",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3624
"277163",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,788,NaN
"277164",NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
"277173",NaN,655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277174",NaN,854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277175",55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277179",NaN,NaN,NaN,NaN,NaN,NaN,NaN,614,NaN,NaN
"277184",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3631,8194
"277187",NaN,NaN,NaN,NaN,NaN,NaN,1059,NaN,NaN,NaN
"277188",NaN,NaN,NaN,NaN,NaN,NaN,240,NaN,NaN,NaN
"277190",924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277191",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1822
"277195",24,35,82,30,46,105,33,60,39,261
"277203",NaN,NaN,1133,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277204",NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN
"277205",NaN,NaN,314,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277208",NaN,NaN,NaN,NaN,401,NaN,NaN,NaN,NaN,NaN
"277210",NaN,NaN,NaN,NaN,815,NaN,NaN,NaN,NaN,NaN
"277211",NaN,NaN,NaN,NaN,1043,NaN,NaN,NaN,NaN,NaN
"277213",NaN,NaN,NaN,162,NaN,NaN,NaN,NaN,NaN,NaN
"277214",NaN,NaN,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN
"277215",NaN,NaN,NaN,120,NaN,NaN,NaN,NaN,NaN,NaN
"277231",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1252
"277250",NaN,1013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277251",NaN,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277258",NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN
"277263",NaN,NaN,NaN,NaN,NaN,NaN,90,NaN,NaN,NaN
"277273",50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277276",NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277278",NaN,NaN,NaN,NaN,NaN,NaN,332,NaN,NaN,NaN
"277289",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2784
"277292",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1417,NaN,NaN
"277295",NaN,NaN,NaN,NaN,NaN,NaN,NaN,417,NaN,NaN
"277296",NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,NaN,NaN
"277298",NaN,NaN,NaN,NaN,NaN,NaN,NaN,330,NaN,NaN
"277302",NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277304",440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1076
"277305",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,775,NaN
"277306",NaN,NaN,NaN,323,NaN,NaN,NaN,NaN,NaN,NaN
"277307",842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,NaN
"277312",NaN,NaN,NaN,NaN,NaN,NaN,33,NaN,NaN,NaN
"277315",NaN,NaN,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN
"277316",NaN,NaN,NaN,216,NaN,NaN,NaN,NaN,244,NaN
"277317",NaN,NaN,1374,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277318",NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN
"277320",NaN,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277331",NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN
"277333",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,264
"277334",NaN,NaN,NaN,NaN,NaN,NaN,NaN,319,NaN,NaN
"277342",NaN,NaN,NaN,NaN,NaN,NaN,19,29,NaN,NaN
"277343",NaN,NaN,488,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277348",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN
"277351",NaN,NaN,341,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277367",NaN,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277381",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1611
"277383",NaN,NaN,NaN,NaN,364,NaN,NaN,NaN,304,NaN
"277385",NaN,125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277388",NaN,NaN,NaN,NaN,NaN,NaN,89,NaN,NaN,NaN
"277401",103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277407",NaN,NaN,NaN,NaN,NaN,113,NaN,1756,NaN,19
"277408",NaN,NaN,NaN,NaN,NaN,NaN,5064,NaN,NaN,NaN
"277410",NaN,NaN,NaN,NaN,NaN,NaN,488,NaN,NaN,5252
"277411",NaN,NaN,NaN,NaN,NaN,NaN,919,NaN,NaN,NaN
"277412",NaN,NaN,NaN,NaN,NaN,NaN,363,NaN,NaN,NaN
"277413",NaN,NaN,NaN,NaN,NaN,469,185,NaN,NaN,1222
"277414",NaN,NaN,NaN,NaN,NaN,260,604,1923,NaN,NaN
"277415",NaN,NaN,NaN,NaN,NaN,NaN,407,NaN,NaN,NaN
"277416",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2033
"277417",NaN,NaN,NaN,NaN,NaN,NaN,675,NaN,734,3023
"277419",NaN,NaN,NaN,NaN,3,NaN,245,NaN,NaN,NaN
"277423",NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,2953
"277428",225,NaN,123,196,NaN,NaN,NaN,NaN,NaN,NaN
"277429",1045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277430",409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277432",NaN,NaN,1294,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277435",NaN,NaN,1301,NaN,5,NaN,NaN,NaN,NaN,NaN
"277436",NaN,NaN,814,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277439",NaN,NaN,NaN,NaN,NaN,607,NaN,NaN,NaN,NaN
"277444",NaN,NaN,NaN,NaN,NaN,NaN,NaN,687,NaN,NaN
"277445",NaN,NaN,NaN,225,NaN,NaN,NaN,NaN,NaN,NaN
"277446",NaN,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN
"277450",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1300
"277457",NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN
"277458",NaN,NaN,NaN,NaN,NaN,NaN,39,NaN,NaN,NaN
"277462",NaN,NaN,373,80,NaN,NaN,NaN,NaN,NaN,NaN
"277463",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2943,NaN,NaN
"277468",NaN,NaN,NaN,NaN,NaN,NaN,1273,NaN,NaN,NaN
"277470",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1190
"277471",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250
"277485",NaN,NaN,219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277490",NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN
"277493",NaN,NaN,NaN,288,NaN,NaN,NaN,NaN,878,NaN
"277495",NaN,NaN,NaN,NaN,180,NaN,NaN,NaN,NaN,NaN
"277496",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2553
"277498",NaN,NaN,NaN,NaN,NaN,NaN,241,NaN,NaN,NaN
"277499",NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN
"277500",NaN,NaN,NaN,64,NaN,NaN,NaN,NaN,NaN,NaN
"277501",1021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277502",97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277503",467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2416
"277504",332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1532
"277505",190,NaN,NaN,99,NaN,NaN,NaN,NaN,NaN,NaN
"277509",NaN,NaN,NaN,NaN,NaN,68,NaN,NaN,NaN,NaN
"277512",154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277513",100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277514",252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277515",1062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277516",744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277517",442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277518",836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277524",NaN,NaN,NaN,NaN,1391,NaN,NaN,NaN,NaN,NaN
"277525",NaN,NaN,NaN,NaN,1291,NaN,NaN,NaN,NaN,NaN
"277530",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9459
"277533",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149
"277536",NaN,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277537",NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277541",NaN,NaN,2611,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277542",NaN,NaN,239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277545",NaN,NaN,NaN,NaN,978,NaN,NaN,NaN,NaN,NaN
"277574",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57,NaN
"277578",NaN,NaN,NaN,NaN,NaN,342,NaN,NaN,NaN,NaN
"277579",NaN,NaN,NaN,NaN,NaN,NaN,1331,28,NaN,NaN
"277586",NaN,NaN,695,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277587",NaN,NaN,185,NaN,1138,NaN,NaN,NaN,NaN,NaN
"277588",NaN,NaN,851,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277589",NaN,NaN,NaN,NaN,NaN,526,NaN,NaN,NaN,NaN
"277590",NaN,NaN,NaN,NaN,NaN,552,NaN,NaN,NaN,NaN
"277593",NaN,NaN,NaN,NaN,125,NaN,NaN,NaN,NaN,NaN
"277598",NaN,NaN,NaN,NaN,608,NaN,NaN,NaN,NaN,NaN
"277606",NaN,NaN,NaN,NaN,593,NaN,NaN,NaN,NaN,NaN
"277613",NaN,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277614",NaN,4,NaN,NaN,690,532,NaN,NaN,NaN,NaN
"277615",NaN,NaN,NaN,NaN,311,NaN,NaN,NaN,NaN,NaN
"277618",NaN,NaN,NaN,NaN,566,NaN,NaN,NaN,NaN,NaN
"277622",NaN,NaN,NaN,NaN,NaN,806,NaN,NaN,NaN,NaN
"277623",NaN,NaN,NaN,NaN,326,NaN,NaN,NaN,NaN,NaN
"277626",NaN,NaN,NaN,NaN,310,NaN,NaN,NaN,NaN,NaN
"277636",NaN,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277637",NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277638",NaN,NaN,NaN,NaN,1127,NaN,NaN,NaN,NaN,NaN
"277642",NaN,NaN,NaN,NaN,301,NaN,NaN,NaN,NaN,NaN
"277651",NaN,NaN,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN
"277664",NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN
"277667",NaN,NaN,NaN,NaN,NaN,1319,5592,NaN,NaN,NaN
"277671",NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,NaN,1069
"277674",NaN,NaN,NaN,NaN,370,NaN,NaN,NaN,NaN,NaN
"277683",NaN,NaN,269,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277692",NaN,NaN,251,NaN,498,NaN,NaN,NaN,NaN,NaN
"277696",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1244
"277697",NaN,NaN,NaN,93,NaN,970,NaN,NaN,NaN,NaN
"277698",NaN,NaN,NaN,NaN,NaN,2198,NaN,NaN,NaN,NaN
"277705",NaN,NaN,NaN,NaN,575,NaN,NaN,NaN,NaN,NaN
"277710",NaN,203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277711",48,316,164,30,46,105,231,120,39,261
"277712",24,37,82,60,38,4162,33,495,463,NaN
"277714",24,NaN,110,63,515,NaN,183,NaN,NaN,2488
"277717",NaN,192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277718",NaN,207,NaN,NaN,NaN,107,NaN,1187,NaN,NaN
"277719",NaN,60,NaN,NaN,NaN,NaN,NaN,356,NaN,NaN
"277722",NaN,NaN,NaN,NaN,1628,NaN,NaN,NaN,NaN,NaN
"277723",NaN,NaN,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN
"277726",NaN,NaN,NaN,194,NaN,NaN,NaN,NaN,NaN,NaN
"277747",NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN
"277748",NaN,NaN,NaN,NaN,NaN,838,5989,1582,NaN,NaN
"277749",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6122
"277752",NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN
"277753",NaN,NaN,NaN,NaN,NaN,NaN,NaN,436,NaN,7122
"277754",24,37,82,30,46,105,33,60,39,261
"277761",NaN,NaN,NaN,140,NaN,NaN,NaN,NaN,NaN,NaN
"277765",NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277768",24,36,559,30,46,108,391,60,39,261
"277769",NaN,NaN,NaN,NaN,NaN,NaN,190,NaN,NaN,NaN
"277770",NaN,NaN,NaN,NaN,NaN,NaN,NaN,598,NaN,NaN
"277771",NaN,NaN,NaN,NaN,NaN,NaN,NaN,601,NaN,NaN
"277773",NaN,527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277774",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1422,NaN,NaN
"277778",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2320
"277780",NaN,NaN,NaN,NaN,NaN,NaN,NaN,350,NaN,NaN
"277783",NaN,NaN,NaN,NaN,91,NaN,NaN,NaN,NaN,NaN
"277788",NaN,NaN,1849,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277795",NaN,NaN,588,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277799",NaN,NaN,NaN,98,NaN,NaN,NaN,NaN,NaN,NaN
"277801",NaN,NaN,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN
"277802",NaN,NaN,NaN,495,NaN,NaN,NaN,NaN,NaN,NaN
"277816",NaN,NaN,NaN,NaN,NaN,NaN,20,28,NaN,NaN
"277822",NaN,465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277824",NaN,NaN,533,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277832",NaN,180,NaN,NaN,NaN,NaN,1128,NaN,NaN,NaN
"277833",NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277837",NaN,NaN,NaN,92,NaN,NaN,NaN,NaN,NaN,NaN
"277840",NaN,NaN,NaN,NaN,NaN,NaN,NaN,637,NaN,NaN
"277841",NaN,NaN,264,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277845",NaN,NaN,NaN,NaN,NaN,NaN,525,NaN,NaN,NaN
"277846",NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN
"277848",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250
"277854",NaN,NaN,NaN,163,NaN,NaN,NaN,NaN,NaN,6221
"277856",NaN,NaN,NaN,NaN,106,NaN,967,NaN,NaN,NaN
"277857",NaN,NaN,NaN,NaN,NaN,NaN,2903,NaN,NaN,NaN
"277858",NaN,NaN,NaN,NaN,NaN,NaN,1700,NaN,NaN,1922
"277859",NaN,NaN,NaN,NaN,NaN,NaN,967,NaN,NaN,NaN
"277860",NaN,NaN,NaN,NaN,NaN,NaN,1300,NaN,NaN,NaN
"277861",390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277862",NaN,NaN,NaN,301,NaN,NaN,NaN,NaN,NaN,5500
"277863",NaN,NaN,NaN,825,NaN,NaN,391,NaN,NaN,6129
"277864",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1150
"277865",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1484
"277868",NaN,NaN,NaN,NaN,NaN,NaN,692,NaN,NaN,5698
"277872",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3019
"277877",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1069,NaN,NaN
"277878",NaN,127,NaN,NaN,NaN,NaN,1248,NaN,NaN,NaN
"277879",NaN,NaN,NaN,NaN,NaN,NaN,677,NaN,NaN,NaN
"277880",NaN,NaN,NaN,NaN,NaN,NaN,2718,NaN,NaN,NaN
"277881",NaN,NaN,NaN,NaN,NaN,NaN,1552,NaN,NaN,NaN
"277887",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1579,NaN,NaN
"277889",200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277892",NaN,NaN,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN
"277895",NaN,NaN,450,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277900",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2072,NaN,NaN
"277903",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1734,NaN,NaN
"277904",NaN,NaN,1117,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277916",NaN,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277917",NaN,10,NaN,80,NaN,NaN,NaN,107,NaN,NaN
"277919",NaN,NaN,NaN,238,NaN,NaN,NaN,NaN,NaN,NaN
"277920",NaN,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN,NaN
"277925",NaN,NaN,NaN,NaN,229,NaN,NaN,NaN,NaN,NaN
"277939",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2964
"277940",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,538,NaN
"277951",NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,NaN,NaN
"277952",NaN,NaN,NaN,NaN,NaN,NaN,NaN,700,NaN,NaN
"277954",NaN,582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277963",NaN,NaN,NaN,NaN,1015,NaN,NaN,NaN,NaN,NaN
"277964",NaN,NaN,NaN,NaN,NaN,2568,NaN,NaN,NaN,NaN
"277965",NaN,NaN,NaN,436,NaN,NaN,NaN,NaN,NaN,NaN
"277970",NaN,NaN,NaN,NaN,391,NaN,NaN,NaN,NaN,NaN
"277972",NaN,NaN,NaN,NaN,NaN,NaN,NaN,311,NaN,NaN
"277975",NaN,NaN,404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277976",NaN,NaN,NaN,NaN,NaN,1588,NaN,NaN,NaN,NaN
"277977",NaN,NaN,NaN,NaN,78,945,NaN,NaN,NaN,NaN
"277980",NaN,NaN,NaN,NaN,NaN,NaN,NaN,786,NaN,NaN
"277981",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965,NaN,NaN
"277985",NaN,1246,1250,NaN,NaN,NaN,NaN,NaN,NaN,10606
"277986",NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300
"277989",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3816
"277994",NaN,475,NaN,NaN,NaN,NaN,200,4368,NaN,NaN
"277995",NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277996",NaN,204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277997",NaN,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277998",NaN,1033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"277999",NaN,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278001",NaN,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278006",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN
"278010",NaN,NaN,NaN,NaN,74,NaN,NaN,NaN,NaN,NaN
"278011",NaN,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278016",NaN,NaN,1221,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278017",NaN,NaN,1303,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278018",NaN,NaN,1904,NaN,NaN,NaN,NaN,NaN,NaN,6009
"278021",476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278022",151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278026",NaN,NaN,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278028",NaN,370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278029",NaN,96,458,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278033",NaN,NaN,NaN,NaN,66,NaN,NaN,NaN,NaN,NaN
"278037",NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,539,NaN
"278038",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209,NaN
"278045",NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN
"278046",NaN,NaN,NaN,NaN,1482,5,NaN,NaN,NaN,NaN
"278048",NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN
"278052",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN
"278053",NaN,118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278055",435,NaN,NaN,449,NaN,NaN,NaN,NaN,NaN,NaN
"278059",6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278060",294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278062",1438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278063",54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278065",NaN,647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278066",2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278070",NaN,NaN,547,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278071",NaN,NaN,NaN,NaN,119,NaN,NaN,NaN,NaN,NaN
"278074",534,NaN,1084,NaN,NaN,715,NaN,NaN,NaN,NaN
"278077",NaN,NaN,879,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278081",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400,NaN,NaN
"278083",NaN,NaN,NaN,NaN,NaN,1760,NaN,NaN,NaN,NaN
"278098",NaN,NaN,NaN,304,NaN,2004,NaN,NaN,NaN,NaN
"278099",NaN,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN
"278102",NaN,NaN,NaN,NaN,25,NaN,NaN,NaN,NaN,NaN
"278115",NaN,785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278118",NaN,213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278119",NaN,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278128",30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278133",NaN,NaN,1782,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278134",NaN,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278139",NaN,NaN,260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278143",NaN,52,NaN,NaN,NaN,NaN,712,NaN,NaN,NaN
"278145",NaN,NaN,17,NaN,428,NaN,NaN,NaN,NaN,NaN
"278158",NaN,NaN,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
"278163",NaN,NaN,NaN,NaN,529,NaN,NaN,NaN,NaN,NaN
"278168",NaN,NaN,NaN,NaN,NaN,NaN,417,NaN,NaN,NaN
"278171",1817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278174",NaN,NaN,NaN,NaN,NaN,NaN,NaN,325,NaN,NaN
"278176",NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN
"278178",NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278182",NaN,NaN,NaN,NaN,NaN,NaN,NaN,457,NaN,NaN
"278188",NaN,642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278192",NaN,NaN,458,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278194",NaN,NaN,NaN,NaN,NaN,NaN,NaN,783,NaN,NaN
"278199",NaN,NaN,NaN,NaN,NaN,95,NaN,NaN,NaN,NaN
"278200",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1175
"278210",198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"278216",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500
"278221",NaN,NaN,NaN,NaN,NaN,690,NaN,NaN,NaN,NaN
"278225",919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
